polygonvalue1,polygonvalue2,polygonvalue3,polygonvalue4,polygonvalue5,polygonvalue6,polygonvalue7,polygonvalue8,polygonvalue9,polygonvalue10,FarmID,Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season
77.51928884536028,16.896662373719806,77.51933497321343,16.89648503339757,77.51905775669573,16.8963496188774,77.51883291749243,16.89624869673501,77.51872177538625,16.896491420874938,1319891,Red Gram,Telangana,Narayanpet,Damargidda,14-11-2023,23-04-2024,61.0,92.0,Sorghum,Wheat,Broadcasting,Drip,Rainfed,3.0,27.0,12.0,Rabi
78.54845948517323,18.051697486429276,78.54904302654059,18.051448043914974,78.54880226809941,18.05086591156466,78.54822982102633,18.05113580762476,78.54845948517323,18.051697486429276,1317461,Cotton,Telangana,Medak,Chegunta,26-10-2023,24-02-2024,88.0,67.0,Sorghum,Maize,Drilling,Drip,Groundwater,2.0,50.0,14.0,Rabi
78.71677717677926,19.440272498476443,78.7166846519776,19.439844095970148,78.71654011309147,19.43988407899078,78.71619008481503,19.43996027412101,78.71575087308884,19.440059232888206,1317544,Cotton,Telangana,Adilabad,Utnur,17-12-2023,17-03-2024,74.0,117.0,Sorghum,Maize,Drilling,Sprinkler,Canal,3.0,56.0,10.0,Rabi
78.55071815905356,18.051658290442173,78.55074570039709,18.05167568497492,78.55085441622676,18.051972841576045,78.55105010472016,18.051887318456696,78.55085441622674,18.05125386755577,1317457,Cotton,Telangana,Medak,Chegunta,19-10-2023,02-12-2024,89.0,62.0,Maize,Sorghum,Broadcasting,Drip,Canal,5.0,56.0,13.0,Rabi
78.54748919606209,18.120331500969808,78.54757435619831,18.120472980735997,78.54777317494154,18.120373881182044,78.54772388935089,18.120225391070168,78.54748919606209,18.120331500969808,1314453,Bengal Gram,Telangana,Siddipet,Akbarpet-bhoompally,21-10-2023,13-04-2024,56.0,44.0,Wheat,Mustard,Drilling,Sprinkler,Groundwater,1.0,32.0,8.0,Rabi
78.70950534939766,19.45126363093571,78.71026072651148,19.45068382864093,78.71015310287476,19.450476755890637,78.70985101908445,19.45054978463122,78.7096605822444,19.450583295644023,1297610,Cotton,Telangana,Adilabad,Utnur,06-12-2023,09-06-2023,86.0,108.0,Maize,Sorghum,Seed Drilling,Drip,Canal,6.0,50.0,12.0,Kharif
78.70507668703796,19.455941807224566,78.7057227641344,19.45572905081784,78.70562519878149,19.455444216023615,78.70517458766699,19.45554569440389,78.70502907782793,19.455180877750013,1297557,Cotton,Telangana,Adilabad,Utnur,19-05-2023,22-10-2023,81.0,110.0,Maize,Sorghum,Broadcasting,Sprinkler,Groundwater,5.0,40.0,13.0,Kharif
78.45905023459991,19.07849277498161,78.4588385000825,19.07851461170084,78.45884497980818,19.078561193245516,78.45885776826873,19.07862833266337,78.45886498689651,19.078696489200063,1297817,Paddy,Telangana,Nirmal,Laxmanchanda,29-06-2023,28-10-2023,81.0,81.0,Pea,Lentil,Transplanting,Flood,Groundwater,5.0,85.0,25.0,Kharif
78.70492916554213,19.453910019567104,78.70508251428501,19.45398902120862,78.70513502508402,19.45407504201306,78.7053770944476,19.45403900264265,78.70553903281687,19.454000434184735,1297840,Cotton,Telangana,Adilabad,Utnur,30-05-2023,13-09-2023,69.0,71.0,Sorghum,Maize,Drilling,Sprinkler,Canal,6.0,53.0,19.0,Kharif
78.39503150808686,18.062139477967165,78.39516624946835,18.06204260983885,78.3953046325088,18.061931903406496,78.39525364928338,18.061875093526734,78.39520120939436,18.061827023628474,800822,Paddy,Telangana,Medak,Shankarampet_R,14-06-2023,26-11-2023,98.0,53.0,Lentil,Pea,Transplanting,Flood,Canal,6.0,85.0,22.0,Kharif
78.4625901638261,18.11826689463714,78.46257582385645,18.118292967309255,78.46253671484827,18.118339898119068,78.46253280394745,18.118371185325607,78.46254975118433,18.11839856163133,1297982,Paddy,Telangana,Medak,Ramayampet,06-07-2023,10-09-2023,94.0,97.0,Lentil,Pea,Transplanting,Flood,Canal,3.0,82.0,24.0,Kharif
78.69753029197454,19.468100387865825,78.6974823474884,19.46806688047271,78.69714137166739,19.468321662929487,78.6969267949462,19.468514171989156,78.69668405503035,19.46854578265033,1298105,Maize,Telangana,Adilabad,Utnur,07-12-2023,10-06-2023,80.0,187.0,Soybean,Wheat,Drilling,Drip,Canal,5.0,52.0,25.0,Kharif
78.9452278111229,17.058499354819215,78.94521836804931,17.058704741669743,78.9452301718913,17.058990394645768,78.9452254503545,17.059181616885915,78.94520184267053,17.0594224152624,1298176,Cotton,Telangana,Nalgonda,Gattuppal,06-11-2023,11-10-2023,88.0,80.0,Maize,Sorghum,Drilling,Drip,Canal,4.0,49.0,20.0,Kharif
78.58154194262289,19.078470296454405,78.581468090415,19.078474053624998,78.58135948502564,19.078482272435693,78.58130648732185,19.078500986723345,78.5812421143055,19.07850669020243,1298220,Maize,Telangana,Nirmal,Mamda,07-05-2023,10-02-2023,81.0,113.0,Wheat,Soybean,Seed Drilling,Sprinkler,Groundwater,2.0,53.0,27.0,Kharif
78.54296870931931,19.07347395122142,78.54307533851589,19.07348069990475,78.54326974600554,19.073486918926942,78.54336958110896,19.073467202538094,78.5433854162693,19.073219480816057,1298255,Paddy,Telangana,Nirmal,Mamda,26-06-2023,16-10-2023,91.0,73.0,Pea,Lentil,Transplanting,Flood,Groundwater,6.0,97.0,25.0,Kharif
78.49734998507002,19.081489086610663,78.49734223994734,19.081654638607912,78.49734731018543,19.081818477229707,78.49736373871565,19.081943951211294,78.49751058965921,19.081943317504564,1298207,Cotton,Telangana,Nirmal,Mamda,16-06-2023,29-11-2023,85.0,104.0,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,2.0,49.0,12.0,Kharif
78.58146741986275,19.075439140687003,78.58140338212252,19.075427733517426,78.58133498579264,19.07542519859074,78.58122736215591,19.07543280337066,78.5812260210514,19.075505365628192,1298216,Cotton,Telangana,Nirmal,Mamda,06-06-2023,23-11-2023,90.0,84.0,Maize,Sorghum,Seed Drilling,Sprinkler,Groundwater,5.0,55.0,11.0,Kharif
78.70134338736534,19.452351149826118,78.70135076344013,19.452671081321174,78.70146207511425,19.452931262299085,78.7018409371376,19.452727353791612,78.70229054242373,19.452599634223834,1298316,Cotton,Telangana,Adilabad,Utnur,05-06-2023,17-12-2023,86.0,72.0,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,6.0,60.0,15.0,Kharif
78.43763530254364,18.150178011642772,78.4377280234612,18.150241309554563,78.43810532983255,18.150442428809775,78.43849593334474,18.15066681806146,78.43853914905246,18.150575400218184,1298498,Maize,Telangana,Medak,Ramayampet,07-06-2023,21-11-2023,88.0,123.0,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,4.0,45.0,29.0,Kharif
78.23367863149755,19.19833988672831,78.23368457285513,19.198455743201126,78.23369794090969,19.198599821122453,78.23372170634,19.19884341678325,78.23373804507337,19.19896818529244,1305495,Cotton,Telangana,Nirmal,Beeravelli,06-01-2023,21-11-2023,73.0,63.0,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,6.0,54.0,13.0,Kharif
78.2347771525383,19.207108431198158,78.23445159941912,19.207215446414697,78.2342316582799,19.207281301897957,78.23408849537373,19.207308530599665,78.2339832186699,19.207327210752894,1305490,Cotton,Telangana,Nirmal,Beeravelli,05-04-2023,11-06-2023,90.0,87.0,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,3.0,50.0,19.0,Kharif
78.23482319304154,19.206844357917173,78.23485976059682,19.206999770027135,78.23493137205925,19.20703176663801,78.2350075544661,19.20713080376691,78.23506392944715,19.207232888192078,1307073,Cotton,Telangana,Nirmal,Beeravelli,23-06-2023,09-01-2023,68.0,78.0,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,5.0,50.0,15.0,Kharif
78.49151174704488,18.06655424488849,78.49164375495658,18.06673922965949,78.49172712837449,18.06686950062499,78.49186722189188,18.06679711156857,78.4918088838458,18.066662919644298,1305653,Maize,Telangana,Medak,Ramayampet,30-07-2023,19-10-2023,81.0,181.0,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,4.0,46.0,30.0,Kharif
78.64765624978187,19.5121599970327,78.64766915906712,19.51148710053903,78.64718344720957,19.511529055716093,78.64728833515224,19.512197111227795,78.64765624978187,19.5121599970327,1307653,Maize,Telangana,Adilabad,Inderavelly,06-11-2023,24-11-2023,81.0,112.0,Wheat,Soybean,Seed Drilling,Drip,Rainfed,2.0,53.0,30.0,Kharif
78.73805441916215,19.421927635862485,78.73750722256074,19.422148118009574,78.73778583181934,19.422771481170887,78.73833703718705,19.42253897272487,78.73805441916215,19.421927635862485,1307706,Maize,Telangana,Adilabad,Utnur,14-06-2023,25-10-2023,83.0,175.0,Wheat,Soybean,Broadcasting,Drip,Groundwater,5.0,46.0,30.0,Kharif
78.68151840824106,19.48428746514734,78.68113912983463,19.484481514564578,78.68083041485266,19.484972518393047,78.68108326712361,19.48565463149607,78.68196825007193,19.48541647993855,1307787,Maize,Telangana,Adilabad,Inderavelly,06-06-2023,29-10-2023,71.0,210.0,Wheat,Soybean,Drilling,Drip,Rainfed,2.0,44.0,25.0,Kharif
78.71664103120565,19.44417339814733,78.71600601822139,19.44320659607346,78.71515326722414,19.4435281654687,78.71539207514436,19.44401336251298,78.71561951125888,19.44448339714963,1313858,Cotton,Telangana,Adilabad,Utnur,17-05-2023,11-02-2023,72.0,107.0,Sorghum,Maize,Seed Drilling,Drip,Canal,3.0,41.0,20.0,Kharif
78.71722648310137,19.44362491219601,78.71706445803704,19.443357074844776,78.71650067694587,19.44373072448291,78.71677182093107,19.44413413382675,78.71722648310137,19.44362491219601,1313852,Chillies,Telangana,Adilabad,Utnur,13-05-2023,14-11-2023,47.0,72.0,Tomato,Onion,Drilling,Drip,Rainfed,4.0,55.0,7.0,Kharif
78.78333374522579,19.356042854988004,78.78370229154825,19.356586507027465,78.78397788852453,19.356595996757125,78.78389541059732,19.356285998635734,78.78367681056261,19.35591178583282,1317849,Paddy,Telangana,Adilabad,Utnur,19-12-2023,05-06-2024,91.0,52.0,Pea,Lentil,Transplanting,Flood,Groundwater,5.0,90.0,19.0,Rabi
78.73394892110734,19.428799888715687,78.7342816958157,19.42875193428174,78.73424403369427,19.42856538529905,78.73413783251382,19.428317438046818,78.73408697175054,19.4281968253796,1317896,Cotton,Telangana,Adilabad,Utnur,16-10-2023,17-02-2024,62.0,115.0,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,3.0,59.0,14.0,Rabi
78.78244432221,19.356403494309042,78.78263117629241,19.356722104475224,78.7828371948961,19.356652633085606,78.78300129110951,19.35657597500051,78.782925830807,19.356501712480572,1317839,Paddy,Telangana,Adilabad,Utnur,23-12-2023,20-05-2024,99.0,92.0,Pea,Lentil,Transplanting,Flood,Canal,3.0,92.0,17.0,Rabi
78.69481522589922,19.42886196606842,78.6951944231987,19.428813273740456,78.69517933577299,19.42872948496011,78.69478784802187,19.428761244367003,78.69481522589922,19.42886196606842,1318181,Red Gram,Telangana,Adilabad,Utnur,07-07-2023,26-01-2024,52.0,88.0,Sorghum,Wheat,Drilling,Drip,Rainfed,2.0,31.0,9.0,Kharif
78.67014460265636,19.505551313470722,78.6698577354475,19.505650521382623,78.66977065640256,19.505689706952843,78.66969663921438,19.505824679472482,78.66969010828599,19.50595529803988,1318093,Cotton,Telangana,Adilabad,Inderavelly,15-12-2023,27-02-2024,80.0,67.0,Maize,Sorghum,Broadcasting,Sprinkler,Canal,4.0,45.0,14.0,Rabi
78.69520091246987,19.47697867593282,78.69542159117707,19.478227173276224,78.69600200640693,19.478127414408593,78.69578685611486,19.47687718963891,78.69520091246987,19.47697867593282,733211,Cotton,Telangana,Adilabad,Inderavelly,29-11-2023,18-02-2024,88.0,87.0,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,5.0,59.0,12.0,Rabi
78.7062806636095,19.47773284389946,78.706009760499,19.477522644804623,78.70554151279796,19.47770945778368,78.70557691901922,19.478011001680894,78.7056764960289,19.478293268123103,1318611,Maize,Telangana,Adilabad,Utnur,14-11-2023,24-04-2024,94.0,196.0,Wheat,Soybean,Seed Drilling,Drip,Groundwater,5.0,48.0,24.0,Rabi
78.38605541735888,18.036668294299666,78.38609707528006,18.036668395835417,78.38618480217443,18.036638544322756,78.38613180050908,18.03649964340669,78.38608001727282,18.03637962814149,1318417,Bengal Gram,Telangana,Medak,Shankarampet_R,30-10-2023,22-03-2024,70.0,50.0,Wheat,Mustard,Seed Drilling,Drip,Canal,2.0,22.0,8.0,Rabi
78.70778303593397,19.47807959278767,78.707743473351,19.478105828088122,78.70777364820242,19.478626740161836,78.70791245251894,19.478639699724837,78.70810087770224,19.478630217117853,1318616,Maize,Telangana,Adilabad,Utnur,28-11-2023,18-04-2024,98.0,110.0,Wheat,Soybean,Broadcasting,Drip,Groundwater,2.0,50.0,23.0,Rabi
78.32124251872301,18.059301331491245,78.32136040103384,18.05929213888586,78.32144236127255,18.05923801419992,78.32146298020052,18.05918595140678,78.3214727741913,18.059108114953673,1318701,Bengal Gram,Telangana,Medak,Medak,25-11-2023,03-02-2024,54.0,47.0,Wheat,Mustard,Seed Drilling,Sprinkler,Canal,3.0,35.0,11.0,Rabi
78.67610178229386,19.504343835599684,78.67625836282969,19.50467178750257,78.6769093772078,19.50442331319439,78.67675811339852,19.504072073501657,78.67610178229386,19.504343835599684,1318751,Bengal Gram,Telangana,Adilabad,Inderavelly,24-11-2023,04-05-2024,79.0,35.0,Mustard,Wheat,Drilling,Drip,Canal,1.0,39.0,10.0,Rabi
78.32119222730398,18.0599617991919,78.32128565140155,18.05994570190984,78.32125559449196,18.05983302093545,78.32115757877939,18.059844090573247,78.32119222730398,18.0599617991919,1318704,Bengal Gram,Telangana,Medak,Medak,19-11-2023,03-09-2024,68.0,35.0,Mustard,Wheat,Seed Drilling,Drip,Canal,3.0,26.0,10.0,Rabi
78.32135008250667,18.05960051910793,78.32146111875772,18.059589489519208,78.32150839269161,18.059504699706057,78.32143161445856,18.05940779701238,78.32130454480648,18.05947346134354,1318703,Red Gram,Telangana,Medak,Medak,28-10-2023,24-03-2024,79.0,53.0,Sorghum,Wheat,Seed Drilling,Surface,Rainfed,2.0,49.0,12.0,Rabi
78.32158805098732,18.05920229179514,78.32170783142215,18.059192273795137,78.32177795742217,18.05915960640382,78.32175922811784,18.05900454518636,78.3216864887265,18.059037648142898,1318700,Bengal Gram,Telangana,Medak,Medak,20-11-2023,20-02-2024,80.0,36.0,Mustard,Wheat,Drilling,Sprinkler,Canal,2.0,20.0,10.0,Rabi
78.64379620662541,19.509727109282395,78.64391247389305,19.510172527547187,78.64443649538104,19.51004971001094,78.64433169108344,19.509599379044705,78.64379620662541,19.509727109282395,1318811,Maize,Telangana,Adilabad,Inderavelly,18-11-2023,18-03-2024,73.0,100.0,Wheat,Soybean,Seed Drilling,Drip,Canal,2.0,54.0,24.0,Rabi
78.73477704655856,19.42138463679395,78.73460916509714,19.421765997150743,78.7345407689462,19.422286222420063,78.73467922210693,19.422300385259405,78.73481467366219,19.42227508952381,1318931,Bengal Gram,Telangana,Adilabad,Utnur,10-07-2023,14-02-2024,59.0,34.0,Mustard,Wheat,Drilling,Drip,Groundwater,1.0,24.0,10.0,Rabi
78.71960420161486,19.419968418083634,78.71994249522686,19.41985047499034,78.71987141668797,19.419475143450978,78.71983100602714,19.419180013877202,78.71949706411804,19.41922922636907,1319023,Chillies,Telangana,Adilabad,Utnur,05-09-2024,22-08-2024,67.0,95.0,Onion,Tomato,Broadcasting,Drip,Groundwater,5.0,52.0,9.0,Rabi
78.41794285923243,17.996330670647133,78.41794606317853,17.995924560822793,78.41750239574165,17.996001993347154,78.41755262224395,17.996410083678246,78.41794285923243,17.996330670647133,1319233,Maize,Telangana,Medak,Shankarampet_R,26-12-2023,18-04-2024,89.0,136.0,Soybean,Wheat,Drilling,Sprinkler,Groundwater,5.0,48.0,22.0,Rabi
78.49837056196981,18.001183566463332,78.49858146160841,18.00105439466901,78.49842488765717,18.00085414756231,78.49816004574903,18.00099781685677,78.49837056196981,18.001183566463332,1319087,Groundnut,Telangana,Medak,Chegunta,11-11-2023,12-01-2024,69.0,20.0,Maize,Rice,Seed Drilling,Drip,Groundwater,3.0,39.0,11.0,Rabi
78.39803345851969,17.922780157022956,78.39800804779914,17.922987352128832,78.39800413845754,17.923287394098192,78.3979992517805,17.923527818607845,78.39802563983643,17.9236920109559,1319253,Red Gram,Telangana,Medak,Shankarampet_R,11-06-2023,04-05-2024,65.0,118.0,Wheat,Sorghum,Broadcasting,Surface,Groundwater,1.0,44.0,12.0,Rabi
80.00032620506813,17.545440465752876,80.00025225434551,17.545939917556648,80.00060006976128,17.545969308228475,80.00059437006712,17.54584687169181,80.00062990933657,17.54582097779228,199829,Chillies,Telangana,Mahabubabad,Kuravi,28-03-2024,05-06-2024,46.0,86.0,Tomato,Onion,Seed Drilling,Sprinkler,Canal,2.0,49.0,6.0,Rabi
78.39580492667145,17.92510847082727,78.3963502333646,17.924967429096107,78.39624363205616,17.924722246086702,78.39568274517175,17.924851807676955,78.39580492667145,17.92510847082727,1319246,Red Gram,Telangana,Medak,Shankarampet_R,28-11-2023,04-11-2024,55.0,101.0,Wheat,Sorghum,Drilling,Drip,Rainfed,2.0,38.0,9.0,Rabi
78.50437542029293,17.97229799156549,78.50417136066656,17.97223348239328,78.50392912214234,17.972203202577752,78.50377377352355,17.972032055794337,78.50325243409098,17.972234798906996,1319104,Bengal Gram,Telangana,Medak,Chegunta,16-10-2023,17-03-2024,64.0,46.0,Wheat,Mustard,Seed Drilling,Drip,Canal,2.0,31.0,9.0,Rabi
78.72285235673189,19.443413361945503,78.72275177389383,19.442946399502393,78.72213553637266,19.44308550829215,78.72222027852393,19.44353112511087,78.72285235673189,19.443413361945503,1319361,Maize,Telangana,Adilabad,Utnur,19-12-2023,03-07-2024,92.0,241.0,Wheat,Soybean,Broadcasting,Drip,Rainfed,3.0,48.0,21.0,Rabi
78.7572866892656,19.446426202925743,78.75842460193796,19.44636433494426,78.75835164778637,19.44545884518054,78.75730024971952,19.445473865152916,78.7572866892656,19.446426202925743,1320983,Cotton,Telangana,Adilabad,Utnur,10-11-2023,02-04-2024,73.0,95.0,Maize,Sorghum,Drilling,Sprinkler,Groundwater,6.0,42.0,12.0,Rabi
78.7573076359534,19.44647883170716,78.75729002018835,19.44734396150155,78.75855835527152,19.447342004194322,78.75858575757269,19.4464455574843,78.7573076359534,19.44647883170716,1320984,Cotton,Telangana,Adilabad,Utnur,12-08-2023,13-02-2024,80.0,66.0,Sorghum,Maize,Broadcasting,Drip,Canal,5.0,52.0,12.0,Rabi
78.64950011559233,19.509923666469845,78.64983830610223,19.510551734559662,78.65066445720498,19.51032224814223,78.65019600838423,19.509520656112215,78.64950011559233,19.509923666469845,1321067,Cotton,Telangana,Adilabad,Inderavelly,10-05-2023,03-04-2024,79.0,117.0,Sorghum,Maize,Seed Drilling,Drip,Canal,4.0,58.0,13.0,Rabi
78.65028987526979,19.50946428184871,78.65050714462996,19.50990589206268,78.65068316459656,19.51018905096201,78.6507586017251,19.510318305250117,78.6508846655488,19.510355912224075,1321068,Cotton,Telangana,Adilabad,Inderavelly,12-12-2023,02-05-2024,82.0,102.0,Maize,Sorghum,Drilling,Drip,Groundwater,4.0,57.0,12.0,Rabi
78.65124186861271,19.510558305710212,78.65153343538698,19.511167165738815,78.65182071441455,19.51182747872758,78.65197507329505,19.512106182261796,78.65277259417758,19.511818903234218,1321070,Bengal Gram,Telangana,Adilabad,Inderavelly,10-04-2023,19-02-2024,61.0,44.0,Mustard,Wheat,Seed Drilling,Drip,Canal,1.0,24.0,9.0,Rabi
78.65073128015719,19.510721154444514,78.65101940281626,19.511472194175834,78.6515149846673,19.511274910180283,78.6513439938426,19.510900738327784,78.65118651395854,19.51056940984407,1321071,Maize,Telangana,Adilabad,Inderavelly,11-11-2023,03-08-2024,92.0,152.0,Wheat,Soybean,Broadcasting,Drip,Rainfed,3.0,47.0,23.0,Rabi
78.63951621398591,19.51153320280615,78.63961338442567,19.51190245047726,78.64070169335106,19.511648187826538,78.64054298163278,19.511225496413555,78.64000854421406,19.511397164190477,1321074,Cotton,Telangana,Adilabad,Inderavelly,22-11-2023,28-02-2024,70.0,83.0,Sorghum,Maize,Broadcasting,Drip,Canal,2.0,43.0,15.0,Rabi
78.6368621364386,19.5118536267446,78.63682681604499,19.512426903902604,78.63950573205346,19.51189166409158,78.6393753182924,19.511312953026867,78.6368621364386,19.5118536267446,1321077,Cotton,Telangana,Adilabad,Inderavelly,30-10-2023,02-10-2024,79.0,70.0,Sorghum,Maize,Seed Drilling,Drip,Groundwater,2.0,40.0,10.0,Rabi
78.63835796897546,19.51248075669222,78.63842933005819,19.513065457176474,78.63967068493366,19.512825628382565,78.63952276600317,19.51220912418379,78.63835796897546,19.51248075669222,1321078,Cotton,Telangana,Adilabad,Inderavelly,12-04-2023,21-03-2024,63.0,61.0,Maize,Sorghum,Seed Drilling,Drip,Canal,3.0,40.0,14.0,Rabi
78.63965671092598,19.512202524315022,78.63972841563691,19.51258939624366,78.63978010973082,19.512792837516475,78.64060554768199,19.512612741963487,78.64048381642857,19.51204577448187,1321080,Maize,Telangana,Adilabad,Inderavelly,16-11-2023,03-10-2024,87.0,135.0,Soybean,Wheat,Broadcasting,Drip,Canal,4.0,44.0,25.0,Rabi
78.64093183421902,19.51192708780103,78.64101837107674,19.512491937472344,78.64149391651154,19.512419542008672,78.64133147716196,19.511838977545896,78.64093183421902,19.51192708780103,1321083,Cotton,Telangana,Adilabad,Inderavelly,12-03-2023,02-12-2024,81.0,111.0,Maize,Sorghum,Broadcasting,Sprinkler,Groundwater,3.0,53.0,12.0,Rabi
78.65003170489582,19.510900674101194,78.65025002332584,19.511379761767017,78.65045823442111,19.511670853007015,78.65096966555804,19.511470727779518,78.65063410204526,19.510722785010085,1321085,Cotton,Telangana,Adilabad,Inderavelly,17-12-2023,18-02-2024,81.0,69.0,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,5.0,41.0,11.0,Rabi
78.6549634112184,19.508019062217468,78.65448582514044,19.508369630721507,78.6548375710845,19.508836773132284,78.65524493157864,19.50861966180326,78.65521405923096,19.50855931029857,1321086,Cotton,Telangana,Adilabad,Inderavelly,14-12-2023,03-06-2024,82.0,99.0,Sorghum,Maize,Drilling,Drip,Groundwater,3.0,46.0,12.0,Rabi
80.00591998876966,17.50881354136483,80.00535222444938,17.508932375757446,80.0054352198982,17.50970574243955,80.0057415291667,17.509547346967633,80.00586151470345,17.509498253817526,1321096,Chillies,Telangana,Mahabubabad,Kuravi,25-07-2024,22-05-2024,62.0,80.0,Onion,Tomato,Drilling,Sprinkler,Groundwater,5.0,43.0,9.0,Rabi
80.00453291860448,17.509135399567356,80.00467400997877,17.509851740831042,80.00539653003216,17.509717129742185,80.00533014535904,17.509350705702698,80.00526160562943,17.509032039705662,1321097,Cotton,Telangana,Mahabubabad,Kuravi,10-01-2023,02-05-2024,90.0,87.0,Maize,Sorghum,Drilling,Sprinkler,Groundwater,2.0,53.0,13.0,Rabi
80.00504348427057,17.508362380283533,80.00502124796343,17.50814129180435,80.0045058400718,17.507375989177408,80.00425073919615,17.507706579087685,80.00444076331782,17.507935649261736,1321100,Cotton,Telangana,Mahabubabad,Kuravi,11-10-2023,21-03-2024,76.0,79.0,Maize,Sorghum,Broadcasting,Sprinkler,Groundwater,2.0,56.0,13.0,Rabi
80.00562619417906,17.50780986214421,80.00533148646355,17.50738715905331,80.0049535429275,17.506876297353067,80.00486056797193,17.506959485471207,80.00477982656315,17.507059800554845,1321101,Cotton,Telangana,Mahabubabad,Kuravi,23-11-2023,03-03-2024,72.0,60.0,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,3.0,58.0,14.0,Rabi
80.0191862961407,17.494770194732276,80.01893140699954,17.494792313211466,80.01882292112539,17.494899745824686,80.01870074285938,17.49507564039731,80.01856697872331,17.495262067579077,1321104,Chillies,Telangana,Mahabubabad,Kuravi,26-04-2023,01-07-2024,60.0,60.0,Onion,Tomato,Seed Drilling,Drip,Canal,3.0,41.0,5.0,Rabi
80.01965064250932,17.495197067815795,80.02049538353162,17.49511783340826,80.02037014204873,17.494696101884262,80.01956697553396,17.494813050956868,80.01965064250932,17.495197067815795,1321105,Chillies,Telangana,Mahabubabad,Kuravi,09-05-2024,28-09-2024,41.0,85.0,Onion,Tomato,Seed Drilling,Drip,Rainfed,3.0,50.0,9.0,Rabi
80.02002214420574,17.494361204236554,80.02028290767547,17.494326797945412,80.02002938763546,17.493497425243117,80.01977586759544,17.493528209819402,80.02002214420574,17.494361204236554,1321107,Chillies,Telangana,Mahabubabad,Kuravi,31-10-2023,23-10-2024,50.0,58.0,Onion,Tomato,Drilling,Drip,Groundwater,5.0,50.0,5.0,Rabi
80.01943639930388,17.49408805537785,80.0195033642031,17.494426404342345,80.01999326530795,17.494371775082453,80.01987040042877,17.49393624594271,80.01974299550056,17.493579063402613,1321108,Cotton,Telangana,Mahabubabad,Kuravi,11-03-2023,26-02-2024,89.0,112.0,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,2.0,50.0,10.0,Rabi
80.02197398722764,17.494091306027542,80.0218553753073,17.493739632088268,80.02169722608016,17.493725065712084,80.02149950712919,17.49326345031448,80.02129398286343,17.493334759094573,1321112,Chillies,Telangana,Mahabubabad,Kuravi,17-01-2024,11-01-2024,61.0,75.0,Tomato,Onion,Broadcasting,Sprinkler,Groundwater,2.0,45.0,6.0,Rabi
80.01978949488122,17.495245680252154,80.01989609544118,17.49558024200956,80.02038153799116,17.495462161389298,80.02030773760346,17.495203040028173,80.01978949488122,17.495245680252154,1321113,Cotton,Telangana,Mahabubabad,Kuravi,10-02-2023,20-03-2024,62.0,103.0,Maize,Sorghum,Drilling,Drip,Canal,4.0,57.0,13.0,Rabi
80.02264849841595,17.494206450710458,80.02329289913177,17.493351387146888,80.02294052392244,17.49245666786311,80.0230672582984,17.49234346861206,80.02300261130625,17.492223202320833,1321114,Chillies,Telangana,Mahabubabad,Kuravi,06-02-2023,25-11-2023,49.0,83.0,Onion,Tomato,Seed Drilling,Drip,Groundwater,4.0,47.0,9.0,Rabi
80.02224498121588,17.49405673933357,80.02164367586374,17.49421924145874,80.02162490040064,17.49447505623534,80.02179857343435,17.4949786905247,80.02211390605461,17.49498040961063,1321115,Chillies,Telangana,Mahabubabad,Kuravi,19-10-2023,10-01-2024,42.0,58.0,Onion,Tomato,Drilling,Drip,Rainfed,4.0,46.0,10.0,Rabi
80.02068310855536,17.494258482721115,80.02107631526006,17.495221618245026,80.0213161110878,17.495132498559688,80.02095501869917,17.49415944470279,80.02068310855536,17.494258482721115,1321117,Chillies,Telangana,Mahabubabad,Kuravi,04-05-2024,09-07-2024,59.0,81.0,Tomato,Onion,Drilling,Drip,Rainfed,5.0,44.0,9.0,Rabi
80.02027322885066,17.49149303571881,80.02097681164742,17.491334585168005,80.02081857947394,17.491095935750398,80.0202202821882,17.49109417086165,80.02027322885066,17.49149303571881,1321120,Chillies,Telangana,Mahabubabad,Kuravi,07-11-2023,01-10-2023,68.0,98.0,Tomato,Onion,Seed Drilling,Sprinkler,Canal,5.0,55.0,6.0,Rabi
80.01888734434861,17.49065510536352,80.01871671527624,17.490700472677002,80.01875820072878,17.490934334811868,80.01978524029255,17.490825504614005,80.02002496272326,17.49078553277649,1321122,Chillies,Telangana,Mahabubabad,Kuravi,07-08-2023,06-06-2024,49.0,80.0,Tomato,Onion,Broadcasting,Drip,Groundwater,4.0,41.0,9.0,Rabi
