FarmID,category,Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season,geometry,tif_path
1307854,Healthy,Paddy,Telangana,Medak,Ramayampet,2023-06-18 0:00:00,2023-11-24 0:00:00,95,89,Lentil,Pea,Transplanting,Flood,Groundwater,4,87,20,Kharif,"POLYGON ((78.4365101396524 18.108509594198022, 78.43827857955777 18.108706290072792, 78.4386994927608 18.106898702145045, 78.43924336754921 18.10463975377267, 78.43599735187728 18.104684837323678, 78.43605145213847 18.106803764220626, 78.43597931845683 18.10754313445702, 78.4365101396524 18.108509594198022))",downloads/20231119T051111_20231119T052335_T43QHA_RGB_2023-06-18_2023-11-24.tif
1307930,Healthy,Chillies,Telangana,Mahabubabad,Gudur,2023-05-24 0:00:00,2023-09-22 0:00:00,62,98,Onion,Tomato,Seed Drilling,Drip,Rainfed,2,42,10,Kharif,"POLYGON ((79.93164630270076 17.79477135051801, 79.92856176233363 17.79655266485994, 79.93032815061542 17.79943871782862, 79.93370657450032 17.797559840123185, 79.93164630270076 17.79477135051801))",downloads/20230920T050651_20230920T050921_T44QLE_RGB_2023-05-24_2023-09-22.tif
1307920,Healthy,Chillies,Telangana,Mahabubabad,Gudur,2023-05-16 0:00:00,2023-12-31 0:00:00,48,69,Tomato,Onion,Broadcasting,Sprinkler,Groundwater,2,58,9,Kharif,"POLYGON ((79.9349859765997 17.73439702210662, 79.93278321244622 17.73814606833443, 79.93490383394862 17.73844784351959, 79.93662308149771 17.735652499291145, 79.9349859765997 17.73439702210662))",downloads/20231229T051221_20231229T052219_T44QLE_RGB_2023-05-16_2023-12-31.tif
221306,Healthy,Paddy,Telangana,Medak,Ramayampet,2023-06-25 0:00:00,2023-12-11 0:00:00,91,60,Pea,Lentil,Transplanting,Flood,Canal,4,97,23,Kharif,"POLYGON ((78.42131945970311 18.108884559498158, 78.42199001195684 18.109153836849668, 78.42238699382537 18.108798570274345, 78.42352312822473 18.108350299558953, 78.42543987197334 18.107909757648997, 78.42665035012021 18.107491964063918, 78.42598147424712 18.106534354248563, 78.4259654307431 18.105884810624307, 78.42523119422654 18.10581525137537, 78.42396367013474 18.105822980180804, 78.42260340037764 18.10610894598201, 78.42034658918979 18.106727250417023, 78.42131945970311 18.108884559498158))",downloads/20231209T051211_20231209T051207_T43QHA_RGB_2023-06-25_2023-12-11.tif
1307878,Healthy,Cotton,Telangana,Mahabubabad,Gudur,2023-06-06 0:00:00,2023-11-14 0:00:00,74,91,Sorghum,Maize,Drilling,Sprinkler,Canal,6,49,15,Kharif,"POLYGON ((79.92094014659259 17.803769954391388, 79.92055874570184 17.800224659747805, 79.9198566213348 17.800311341768424, 79.91888578270377 17.80012064132305, 79.91866778116616 17.80042461036348, 79.91871974896583 17.802151605526088, 79.91907648314914 17.804186028090385, 79.92094014659259 17.803769954391388))",downloads/20231109T051021_20231109T052250_T44QLE_RGB_2023-06-06_2023-11-14.tif
1307923,Healthy,Cotton,Telangana,Medak,Ramayampet,2023-06-29 0:00:00,2023-12-12 0:00:00,65,60,Sorghum,Maize,Drilling,Drip,Groundwater,3,60,16,Kharif,"POLYGON ((78.41736273177236 18.115397940603792, 78.41793940671056 18.11276739868851, 78.41736776091426 18.11190382717894, 78.41643234052032 18.111518247004927, 78.41605180211633 18.11275783886095, 78.41594451375573 18.114379821441766, 78.41631331749528 18.11531349571049, 78.41736273177236 18.115397940603792))",downloads/20231209T051211_20231209T051207_T43QHA_RGB_2023-06-29_2023-12-12.tif
1307927,Pests,Chillies,Telangana,Mahabubabad,Gudur,2023-05-16 0:00:00,2023-09-05 0:00:00,52,73,Tomato,Onion,Broadcasting,Sprinkler,Groundwater,5,48,9,Kharif,"POLYGON ((79.96153642612762 17.766831497189198, 79.96142039907988 17.76220330717821, 79.96147196665662 17.760952793442662, 79.95964478367762 17.76195300103948, 79.95837791205312 17.762100172024763, 79.95905469769434 17.7670871864238, 79.96035037186304 17.766831497189198, 79.96105942604297 17.766779929612483, 79.96153642612762 17.766831497189198))",downloads/20230831T050701_20230831T051930_T44QLE_RGB_2023-05-16_2023-09-05.tif
1307931,Healthy,Cotton,Telangana,Mahabubabad,Gudur,2023-06-21 0:00:00,2023-09-16 0:00:00,79,76,Maize,Sorghum,Drilling,Sprinkler,Canal,4,49,16,Kharif,"POLYGON ((79.93052954703398 17.799203732522805, 79.92927842619562 17.796603511503434, 79.92755248238855 17.797176313814937, 79.92912768874523 17.800145841587753, 79.93052954703398 17.799203732522805))",downloads/20230915T050659_20230915T052214_T44QLE_RGB_2023-06-21_2023-09-16.tif
1307929,Healthy,Paddy,Telangana,Medak,Ramayampet,2023-06-23 0:00:00,2023-10-17 0:00:00,80,57,Pea,Lentil,Transplanting,Flood,Groundwater,4,83,24,Kharif,"POLYGON ((78.41895316892285 18.108218827870026, 78.41864895624121 18.10698296385062, 78.41684427648454 18.107061943716413, 78.4151077304933 18.107667442384436, 78.4155182594028 18.109061602844296, 78.41895316892285 18.108218827870026))",downloads/20231015T050759_20231015T051410_T43QHA_RGB_2023-06-23_2023-10-17.tif
1307928,Healthy,Cotton,Telangana,Mahabubabad,Gudur,2023-09-05 0:00:00,2023-11-20 0:00:00,64,84,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,5,54,17,Kharif,"POLYGON ((79.93568453964764 17.795588832359908, 79.93580356267267 17.797469111047874, 79.94007498052889 17.79768140032825, 79.94008005466051 17.795640252226086, 79.93568453964764 17.795588832359908))",downloads/20231119T051111_20231119T052335_T44QLE_RGB_2023-09-05_2023-11-20.tif
1307932,Healthy,Chillies,Telangana,Warangal,Chennaraopet,2023-05-10 0:00:00,2024-01-02 0:00:00,58,75,Onion,Tomato,Seed Drilling,Drip,Groundwater,4,44,7,Kharif,"POLYGON ((79.91428625284493 17.80381807983158, 79.90870291616554 17.80464816882466, 79.90919881060529 17.806605810658667, 79.91421378475829 17.80572860211718, 79.91428625284493 17.80381807983158))",downloads/20231229T051221_20231229T052219_T44QLE_RGB_2023-05-10_2024-01-02.tif
1307919,Healthy,Chillies,Telangana,Mahabubabad,Gudur,2023-06-18 0:00:00,2023-09-08 0:00:00,41,80,Tomato,Onion,Seed Drilling,Sprinkler,Canal,5,49,9,Kharif,"POLYGON ((79.92525914957379 17.741392466564363, 79.9231887052657 17.741451143123708, 79.92161880671051 17.74210796295084, 79.92275036363867 17.743302251185973, 79.92556091473612 17.74510585453398, 79.92575370914533 17.742758792160405, 79.92570341495163 17.741970849792146, 79.92525914957379 17.741392466564363))",downloads/20230905T050659_20230905T051543_T44QLE_RGB_2023-06-18_2023-09-08.tif
1307933,Healthy,Cotton,Telangana,Mahabubabad,Gudur,2023-05-13 0:00:00,2023-11-17 0:00:00,79,72,Maize,Sorghum,Broadcasting,Drip,Canal,3,57,19,Kharif,"POLYGON ((79.89768337458372 17.806126248360055, 79.89086721092463 17.80853150386595, 79.89118237048388 17.81164539833921, 79.89768337458372 17.806126248360055))",downloads/20231114T051049_20231114T052236_T44QLE_RGB_2023-05-13_2023-11-17.tif
1307934,Healthy,Paddy,Telangana,Medak,Ramayampet,2023-10-07 0:00:00,2023-11-25 0:00:00,86,99,Lentil,Pea,Transplanting,Flood,Groundwater,4,95,24,Kharif,"POLYGON ((78.41847128046805 18.10629916982394, 78.41914686186368 18.1072185418553, 78.41953242940957 18.1072185418553, 78.4203087399769 18.107024871491554, 78.42023409187097 18.10600965725072, 78.41847128046805 18.10629916982394))",downloads/20231124T051119_20231124T051120_T43QHA_RGB_2023-10-07_2023-11-25.tif
1307966,Healthy,Paddy,Telangana,Medak,Medak,2023-01-07 0:00:00,2023-11-22 0:00:00,97,93,Lentil,Pea,Transplanting,Flood,Groundwater,3,82,23,Kharif,"POLYGON ((78.31146822720086 18.083887039125234, 78.31169585536962 18.084504180454047, 78.3121058338319 18.085131496896217, 78.31229353481454 18.08575387383884, 78.31254544929138 18.087196207705883, 78.3131530077354 18.087013446222727, 78.31375562667986 18.0868109267414, 78.31466943409559 18.086242884293796, 78.31436318512381 18.08588230082703, 78.31418783288996 18.085459973615944, 78.31400507140678 18.085010479157383, 78.31379267292633 18.084069504494128, 78.31345925670718 18.082834629607976, 78.31332589021947 18.08258765463076, 78.31248123579734 18.083185334075647, 78.31138466689843 18.083708921027362, 78.31146822720086 18.083887039125234))",downloads/20231119T051111_20231119T052335_T43QHA_RGB_2023-01-07_2023-11-22.tif
1307963,Healthy,Paddy,Telangana,Medak,Medak,2023-06-26 0:00:00,2023-10-29 0:00:00,95,96,Lentil,Pea,Transplanting,Flood,Canal,6,82,21,Kharif,"POLYGON ((78.30977400819036 18.086314366618126, 78.3107021406031 18.08640202073585, 78.31145939611629 18.086386224242865, 78.31147899365027 18.086183716391293, 78.3124221071339 18.086212387216154, 78.31247742769483 18.08541242015247, 78.31141366853684 18.08536715247369, 78.31120462817394 18.085347554939677, 78.31110010799249 18.08511238453141, 78.31102825036778 18.083433529116828, 78.30999611357596 18.083335541446726, 78.30984586581513 18.084648576226225, 78.30977400819036 18.086314366618126))",downloads/20231025T050859_20231025T051705_T43QHA_RGB_2023-06-26_2023-10-29.tif
1307961,Healthy,Paddy,Telangana,Medak,Medak,2023-06-16 0:00:00,2023-10-11 0:00:00,86,61,Pea,Lentil,Transplanting,Flood,Canal,3,93,23,Kharif,"POLYGON ((78.30935764630588 18.086274534664284, 78.31112889023188 18.086448551611376, 78.31119103914155 18.08593893055198, 78.31125318805128 18.084807820395756, 78.31140234543447 18.083595916656936, 78.31002705599701 18.083503729107573, 78.31012829278599 18.0840931079344, 78.31012207789506 18.084714597031226, 78.30911526555816 18.08482025017769, 78.30935764630588 18.086274534664284))",downloads/20231010T050721_20231010T051635_T43QHA_RGB_2023-06-16_2023-10-11.tif
1307958,Healthy,Paddy,Telangana,Adilabad,Utnur,2023-06-21 0:00:00,2023-11-22 0:00:00,95,82,Pea,Lentil,Transplanting,Flood,Groundwater,5,93,25,Kharif,"POLYGON ((78.77999165533404 19.363883282352674, 78.7803652321361 19.363810031999353, 78.78099518517453 19.364000482917962, 78.78078275914996 19.362821152229657, 78.78061428333739 19.361905522813245, 78.78070218376132 19.360733517160256, 78.7796254035675 19.360682241912937, 78.77999165533404 19.363883282352674))",downloads/20231119T051111_20231119T051108_T43QHB_RGB_2023-06-21_2023-11-22.tif
230178,Stressed,Paddy,Telangana,Medak,Ramayampet,2023-11-07 0:00:00,2023-11-22 0:00:00,92,76,Lentil,Pea,Transplanting,Flood,Groundwater,5,100,25,Kharif,"POLYGON ((78.35628869768179 18.11664723517272, 78.35639979859756 18.11740113424453, 78.35673706923501 18.118456592945094, 78.35811789490336 18.11811138652799, 78.35785601417321 18.117341615896752, 78.35768142701973 18.116718657190034, 78.35700291785507 18.116663106732112, 78.35628869768179 18.11664723517272))",downloads/20231119T051111_20231119T052335_T43QHA_RGB_2023-11-07_2023-11-22.tif
347959,Healthy,Paddy,Telangana,Medak,Medak,2023-06-06 0:00:00,2023-11-19 0:00:00,93,55,Lentil,Pea,Transplanting,Flood,Canal,6,100,20,Kharif,"POLYGON ((78.31093721837523 18.084252154322503, 78.31156686127362 18.08491938784173, 78.31193336982648 18.08524830577373, 78.31230457720683 18.085652404947357, 78.31245963851768 18.08586855101695, 78.31256771155243 18.086075299431357, 78.31342985816332 18.0860137154142, 78.31380820203894 18.085868551016933, 78.31381759969422 18.085445656532915, 78.31350512765877 18.084982822014293, 78.31308693200239 18.084202816632676, 78.31300235310562 18.083873898700656, 78.31093721837523 18.084252154322503))",downloads/20231114T051049_20231114T052236_T43QHA_RGB_2023-06-06_2023-11-19.tif
1307967,Healthy,Paddy,Telangana,Medak,Medak,2023-06-16 0:00:00,2023-11-23 0:00:00,96,91,Pea,Lentil,Transplanting,Flood,Groundwater,6,83,20,Kharif,"POLYGON ((78.32238127405964 18.093456321108906, 78.32415488477073 18.093470662517625, 78.32428066110181 18.09257341786323, 78.32315911467396 18.092477917784326, 78.32257907450922 18.092338716264237, 78.32163440057334 18.09209814712528, 78.32158746025355 18.09234165003421, 78.32165707762562 18.092579901243692, 78.3223766443801 18.09261449064302, 78.32238127405964 18.093456321108906))",downloads/20231119T051111_20231119T052335_T43QHA_RGB_2023-06-16_2023-11-23.tif
1313639,Healthy,Cotton,Telangana,Adilabad,Utnur,2023-02-05 0:00:00,2023-06-09 0:00:00,61,99,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,6,52,17,Kharif,"POLYGON ((78.75372204799342 19.39993169550326, 78.75592888303474 19.405084141651486, 78.7603310585805 19.40559011490145, 78.76201911935235 19.402405822203697, 78.75372204799342 19.39993169550326))",downloads/20230607T050659_20230607T051858_T43QHB_RGB_2023-02-05_2023-06-09.tif
1313643,Healthy,Chillies,Telangana,Mahabubabad,Gudur,2023-06-28 0:00:00,2023-10-29 0:00:00,63,60,Onion,Tomato,Broadcasting,Drip,Groundwater,2,50,9,Kharif,"POLYGON ((79.99737570774174 17.827796604282113, 79.99492289664902 17.828417812313493, 79.99533276586556 17.830082906005753, 79.99559533833244 17.831062749601596, 79.99576229630884 17.83397452882758, 79.99690179646011 17.83205540161047, 79.9973821119484 17.83122925897084, 79.99793927791453 17.83046715839628, 79.99737570774174 17.827796604282113))",downloads/20231025T050859_20231025T051705_T44QLE_RGB_2023-06-28_2023-10-29.tif
1313661,Healthy,Chillies,Telangana,Mahabubabad,Gudur,2023-05-21 0:00:00,2024-01-17 0:00:00,66,89,Tomato,Onion,Broadcasting,Drip,Canal,3,46,7,Kharif,"POLYGON ((79.96431410043355 17.742798655272132, 79.96809458052388 17.74364690703753, 79.96795320522962 17.74285101649222, 79.96788853342542 17.74191762052857, 79.96465444836416 17.741243527035564, 79.96431410043355 17.742798655272132))",downloads/20240113T051159_20240113T051714_T44QLE_RGB_2023-05-21_2024-01-17.tif
1313669,Healthy,Paddy,Telangana,Medak,Narsingi,2023-07-16 0:00:00,2023-10-25 0:00:00,99,52,Lentil,Pea,Transplanting,Flood,Canal,3,94,23,Kharif,"POLYGON ((78.4228470692511 18.029731331351467, 78.42455082480673 18.02958794598293, 78.42452524509082 18.02786670978159, 78.4243990050047 18.02642503344154, 78.42418814416864 18.02567436886505, 78.4233953074249 18.02572497546572, 78.4232519220564 18.026888927280954, 78.42293984801903 18.027917928161084, 78.4228470692511 18.029731331351467))",downloads/20231020T050831_20231020T051902_T43QHV_RGB_2023-07-16_2023-10-25.tif
1313695,Healthy,Paddy,Telangana,Medak,Shankarampet_R,2023-07-17 0:00:00,2023-11-18 0:00:00,94,57,Pea,Lentil,Transplanting,Flood,Groundwater,3,96,24,Kharif,"POLYGON ((78.41819348231678 18.020009202220024, 78.41980965686841 18.02075095397318, 78.42049955452279 18.01977806955397, 78.42123888585623 18.018869437331013, 78.41929103369137 18.01793470951199, 78.41881462402878 18.018971955866007, 78.41819348231678 18.020009202220024))",downloads/20231114T051049_20231114T052236_T43QHV_RGB_2023-07-17_2023-11-18.tif
226083,Healthy,Chillies,Telangana,Mahabubabad,Gudur,2023-05-19 0:00:00,2024-01-17 0:00:00,62,94,Tomato,Onion,Drilling,Sprinkler,Rainfed,3,50,9,Kharif,"POLYGON ((79.96142562836167 17.757561008716365, 79.95927867676255 17.757788262646084, 79.95697623563264 17.758188947206353, 79.95741878275884 17.75986943021295, 79.96197283190288 17.759190658607114, 79.96142562836167 17.757561008716365))",downloads/20240113T051159_20240113T051714_T44QLE_RGB_2023-05-19_2024-01-17.tif
1313674,Healthy,Paddy,Telangana,Medak,Narsingi,2023-07-14 0:00:00,2023-10-31 0:00:00,100,58,Pea,Lentil,Transplanting,Flood,Groundwater,4,80,24,Kharif,"POLYGON ((78.41737511092123 18.026849624264095, 78.417280216096 18.027306525274277, 78.41714314579295 18.027819660254934, 78.41715339007482 18.02831570979604, 78.41821453901633 18.028432077684165, 78.41881259179178 18.0284733801618, 78.41866497761923 18.02818518106308, 78.41854548043204 18.027784514023374, 78.41861225827198 18.027510373417265, 78.41859117053292 18.027169454971222, 78.41737511092123 18.026849624264095))",downloads/20231030T050931_20231030T052210_T43QHV_RGB_2023-07-14_2023-10-31.tif
1313679,Healthy,Paddy,Telangana,Medak,Narsingi,2023-07-25 0:00:00,2023-10-11 0:00:00,83,57,Pea,Lentil,Transplanting,Flood,Canal,5,92,21,Kharif,"POLYGON ((78.4110868966447 18.027769872949825, 78.41198235564616 18.02731380066333, 78.4125107320757 18.02706351709147, 78.4129576851812 18.02690721716407, 78.41262240905434 18.025981048926198, 78.41197364974886 18.025101108492862, 78.41158746378842 18.0252725990884, 78.41116476264486 18.02565636723192, 78.41068644292972 18.02592889823239, 78.4101358190716 18.02627929523298, 78.41038054078635 18.02647396023331, 78.41060857692956 18.02691890880552, 78.41060857692956 18.027080202662937, 78.4110868966447 18.027769872949825))",downloads/20231010T050721_20231010T051635_T43QHV_RGB_2023-07-25_2023-10-11.tif
1313696,Pests,Paddy,Telangana,Medak,Shankarampet_R,2023-07-13 0:00:00,2023-10-15 0:00:00,81,62,Lentil,Pea,Transplanting,Flood,Groundwater,3,93,25,Kharif,"POLYGON ((78.42374838077757 18.016284472685758, 78.42209398332312 18.016518358396592, 78.4225307992831 18.01715466510985, 78.4228954171736 18.01785918848874, 78.42427806312263 18.017422945778108, 78.42440532446528 18.017202818050293, 78.42429526060141 18.01665249873072, 78.424192075729 18.016518358396574, 78.42374838077757 18.016284472685758))",downloads/20231010T050721_20231010T051635_T43QHV_RGB_2023-07-13_2023-10-15.tif
1313686,Pests,Paddy,Telangana,Medak,Shankarampet_R,2023-06-30 0:00:00,2023-11-16 0:00:00,97,86,Lentil,Pea,Transplanting,Flood,Canal,6,80,23,Kharif,"POLYGON ((78.40639334718824 18.02067002928866, 78.4070962576653 18.02194522086208, 78.40752546848756 18.0217275052276, 78.40799816505688 18.0215880654847, 78.40867003068036 18.02135427842562, 78.40867625112702 18.02046475454756, 78.40871979425395 18.019270428781223, 78.40867625112702 18.01900294957316, 78.40639334718824 18.02067002928866))",downloads/20231114T051049_20231114T052236_T43QHV_RGB_2023-06-30_2023-11-16.tif
1313650,Diseased,Chillies,Telangana,Mahabubabad,Gudur,2023-05-08 0:00:00,2023-11-03 0:00:00,58,55,Tomato,Onion,Broadcasting,Drip,Groundwater,4,58,12,Kharif,"POLYGON ((79.97793320089879 17.830951967354373, 79.97796188156865 17.831016498861498, 79.98379839788032 17.831704834937582, 79.98399199240164 17.830048526254522, 79.98131751993948 17.829611146039507, 79.97989782678256 17.829460572522866, 79.97794037106618 17.829073383480047, 79.97793320089879 17.830951967354373))",downloads/20231030T050931_20231030T052210_T44QLE_RGB_2023-05-08_2023-11-03.tif
1313694,Healthy,Paddy,Telangana,Medak,Narsingi,2023-01-07 0:00:00,2023-01-10 0:00:00,81,72,Pea,Lentil,Transplanting,Flood,Groundwater,6,87,21,Kharif,"POLYGON ((78.41805748140344 18.02078094412395, 78.4187333773807 18.022755271846982, 78.41997804724775 18.02212737363775, 78.41973161929451 18.021548699495405, 78.41933812641292 18.020398529294724, 78.41866223043573 18.01855760209352, 78.41750609257991 18.019162351125793, 78.41805748140344 18.02078094412395))",downloads/20230108T051209_20230108T051203_T43QHV_RGB_2023-01-07_2023-01-10.tif
1313668,Pests,Paddy,Telangana,Medak,Narsingi,2023-07-14 0:00:00,2023-11-17 0:00:00,94,68,Lentil,Pea,Transplanting,Flood,Canal,5,87,24,Kharif,"POLYGON ((78.42281637970072 18.026947323340096, 78.4229407960353 18.030119939872375, 78.42320518074634 18.0302599082488, 78.42450403055136 18.03045301276811, 78.42615023633425 18.030448230558353, 78.42697655088888 18.030314340395183, 78.42640504619067 18.028178272021588, 78.4261134125676 18.026791802921846, 78.42281637970072 18.026947323340096))",downloads/20231114T051049_20231114T052236_T43QHV_RGB_2023-07-14_2023-11-17.tif
1313691,Healthy,Paddy,Telangana,Medak,Shankarampet_R,2023-06-29 0:00:00,2023-11-14 0:00:00,98,66,Pea,Lentil,Transplanting,Flood,Canal,3,85,20,Kharif,"POLYGON ((78.41689125383886 18.013560438406255, 78.41711421246322 18.014002035882104, 78.4175015372878 18.014347630895013, 78.41787104607333 18.01396580514993, 78.41862853908373 18.01325757997761, 78.4194784092905 18.012567830244528, 78.41907810810616 18.01192118986979, 78.41856079580629 18.011354609731924, 78.41768921102079 18.012423762296912, 78.41689125383886 18.013560438406255))",downloads/20231109T051021_20231109T052250_T43QHV_RGB_2023-06-29_2023-11-14.tif
1313681,Healthy,Paddy,Telangana,Medak,Narsingi,2023-06-21 0:00:00,2023-10-20 0:00:00,94,80,Pea,Lentil,Transplanting,Flood,Groundwater,4,85,24,Kharif,"POLYGON ((78.40923454035725 18.02441175944641, 78.40981570630824 18.025666792665696, 78.40995580899545 18.02623157415696, 78.41036121790637 18.02636205254571, 78.41060723294085 18.026472581039464, 78.41087111282178 18.02732353159345, 78.4113656451089 18.02729802603376, 78.4117076267583 18.027248609009703, 78.4111420482332 18.026126733817083, 78.41055731684698 18.02499292539738, 78.41016868440114 18.024037388741785, 78.40923454035725 18.02441175944641))",downloads/20231015T050759_20231015T051410_T43QHV_RGB_2023-06-21_2023-10-20.tif
1313672,Healthy,Paddy,Telangana,Medak,Narsingi,2023-07-24 0:00:00,2023-11-16 0:00:00,99,82,Lentil,Pea,Transplanting,Flood,Canal,6,97,23,Kharif,"POLYGON ((78.42112148744417 18.029024995288232, 78.42161099058939 18.029297582377097, 78.42287665796829 18.02940597955862, 78.42280460989205 18.02800911676302, 78.42282840315474 18.02717635256977, 78.42272728178838 18.026646952475502, 78.4216446883372 18.026748073841823, 78.42153167033953 18.027366698671088, 78.42112148744417 18.029024995288232))",downloads/20231114T051049_20231114T052236_T43QHV_RGB_2023-07-24_2023-11-16.tif
1313631,Healthy,Cotton,Telangana,Mahabubabad,Gudur,2023-05-05 0:00:00,2023-10-24 0:00:00,85,82,Sorghum,Maize,Seed Drilling,Drip,Canal,3,59,20,Kharif,"POLYGON ((79.99131744444908 17.861795274884074, 79.98783433665223 17.862990025108374, 79.98701255078379 17.864576703977733, 79.9923225517807 17.863628489513967, 79.99131744444908 17.861795274884074))",downloads/20231020T050831_20231020T051902_T44QLE_RGB_2023-05-05_2023-10-24.tif
1313635,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-07-14 0:00:00,2023-10-15 0:00:00,89,76,Pea,Lentil,Transplanting,Flood,Groundwater,3,90,23,Kharif,"POLYGON ((79.99371522960327 17.864932557488906, 79.99014103436667 17.866018388953187, 79.98609498355893 17.86757624335296, 79.988828988014 17.869174086646247, 79.99024570200947 17.870280654475295, 79.99458615692357 17.868529374214326, 79.99371522960327 17.864932557488906))",downloads/20231010T050721_20231010T051635_T44QLE_RGB_2023-07-14_2023-10-15.tif
1313656,Healthy,Chillies,Telangana,Mahabubabad,Gudur,2023-06-18 0:00:00,2023-12-27 0:00:00,42,64,Onion,Tomato,Seed Drilling,Sprinkler,Groundwater,5,51,11,Kharif,"POLYGON ((79.95937634474396 17.763652576620906, 79.9594695505146 17.766470429022295, 79.96010698567397 17.766487781099173, 79.96067084986998 17.766718091827084, 79.96157620928317 17.76738519876314, 79.96222743272072 17.765693606175287, 79.96265628717951 17.764017897085896, 79.95937634474396 17.763652576620906))",downloads/20231224T051229_20231224T051847_T44QLE_RGB_2023-06-18_2023-12-27.tif
1313630,Healthy,Chillies,Telangana,Mahabubabad,Gudur,2023-05-31 0:00:00,2023-11-12 0:00:00,57,63,Onion,Tomato,Drilling,Drip,Groundwater,2,52,11,Kharif,"POLYGON ((79.98886383334914 17.85852710102233, 79.98587678000797 17.860158434393224, 79.98701647866434 17.861983442045585, 79.98975771464829 17.859711493743667, 79.98886383334914 17.85852710102233))",downloads/20231109T051021_20231109T052250_T44QLE_RGB_2023-05-31_2023-11-12.tif
1313648,Healthy,Chillies,Telangana,Mahabubabad,Gudur,2023-05-07 0:00:00,2023-12-14 0:00:00,46,96,Tomato,Onion,Broadcasting,Drip,Groundwater,5,54,12,Kharif,"POLYGON ((79.98018393767455 17.827893027767992, 79.98058418672659 17.831788777573355, 79.98143801109616 17.83189022205291, 79.98130208355764 17.830337893608757, 79.98112103444913 17.827940903795366, 79.98018393767455 17.827893027767992))",downloads/20231209T051211_20231209T051207_T44QLE_RGB_2023-05-07_2023-12-14.tif
1313646,Healthy,Chillies,Telangana,Mahabubabad,Gudur,2023-05-03 0:00:00,2023-09-01 0:00:00,48,77,Onion,Tomato,Drilling,Sprinkler,Groundwater,3,58,10,Kharif,"POLYGON ((79.99698669815858 17.83081606607699, 79.99489272308112 17.83192873180087, 79.994471525633 17.831532103939203, 79.99340870031085 17.831841697222355, 79.99231067099538 17.831876805732197, 79.9905116017935 17.832801865320256, 79.99111429572723 17.833899077353504, 79.99237604984012 17.83341200376406, 79.99420503384898 17.832446430436207, 79.99503180629654 17.833837262591075, 79.99706396661169 17.832917767999852, 79.99698669815858 17.83081606607699))",downloads/20230831T050701_20230831T051930_T44QLE_RGB_2023-05-03_2023-09-01.tif
1313637,Healthy,Chillies,Telangana,Mahabubabad,Gudur,2023-05-02 0:00:00,2023-12-17 0:00:00,59,71,Onion,Tomato,Seed Drilling,Drip,Canal,3,59,10,Kharif,"POLYGON ((79.99027057429603 17.865938728542424, 79.99145938479262 17.86939068198461, 79.99406596188176 17.868606947657163, 79.99271864331877 17.865251860255448, 79.99027057429603 17.865938728542424))",downloads/20231214T051219_20231214T051218_T44QLE_RGB_2023-05-02_2023-12-17.tif
1313683,Healthy,Paddy,Telangana,Medak,Narsingi,2023-05-07 0:00:00,2023-09-10 0:00:00,99,100,Lentil,Pea,Transplanting,Flood,Canal,6,95,20,Kharif,"POLYGON ((78.40759493637232 18.024944157822908, 78.40807704251286 18.025894789649232, 78.40876697057769 18.027109108636925, 78.40908715927884 18.026610154923894, 78.40943508797902 18.025758985102602, 78.40972027752687 18.02541268350873, 78.41012769116676 18.024957738277553, 78.40917705934035 18.02435340804512, 78.40849124637994 18.02395957485991, 78.40810420342211 18.02388488235928, 78.40789370637484 18.024210813271157, 78.40762888750898 18.024536744183052, 78.40773753114628 18.024726870548317, 78.40759493637232 18.024944157822908))",downloads/20230905T050659_20230905T051543_T43QHV_RGB_2023-05-07_2023-09-10.tif
1313689,Healthy,Paddy,Telangana,Medak,Shankarampet_R,2023-02-07 0:00:00,2023-07-11 0:00:00,90,78,Lentil,Pea,Transplanting,Flood,Groundwater,3,81,24,Kharif,"POLYGON ((78.41262697230815 18.017464011536354, 78.41275605361699 18.018128781192974, 78.41355736356019 18.018696305970458, 78.41470731629532 18.019122921423644, 78.41515319084938 18.01851864406751, 78.41578093528736 18.017662095582107, 78.41519351105927 18.017145176990567, 78.41429497103928 18.01641345127176, 78.41320700000762 18.017083004240703, 78.41262697230815 18.017464011536354))",downloads/20230707T050659_20230707T051902_T43QHV_RGB_2023-02-07_2023-07-11.tif
1313673,Healthy,Paddy,Telangana,Medak,Narsingi,2023-07-23 0:00:00,2023-10-26 0:00:00,89,70,Pea,Lentil,Transplanting,Flood,Groundwater,3,86,21,Kharif,"POLYGON ((78.41993652088127 18.029951060676336, 78.42120051187953 18.029782089100884, 78.42106458819251 18.028594376668977, 78.42094013906886 18.028073953060876, 78.42075912216173 18.028034355612427, 78.42075912216166 18.02721977953016, 78.42003505453297 18.02730463120541, 78.41987666473918 18.02751958878266, 78.41951463092484 18.027694948911478, 78.41944109280638 18.02797778782892, 78.41982575373399 18.029369355302777, 78.41993652088127 18.029951060676336))",downloads/20231025T050859_20231025T051705_T43QHV_RGB_2023-07-23_2023-10-26.tif
